"UH","Reserva","Valor","Data","Hora","Usuário","Qtde.","Motivo"
"610","56501005","-16,00","2/22/2022","2:45:48 PM","LPADOVINO","2","ERRO DE LANÇAMENTO"
"610","56501005","-6,00","2/22/2022","2:45:47 PM","LPADOVINO","1","ERRO DE LANÇAMENTO"
"610","56501005","-6,00","2/22/2022","2:45:48 PM","LPADOVINO","1","ERRO DE LANÇAMENTO"
"807","56657102","76,40","2/22/2022","10:53:32 AM","LPADOVINO","1","AUTORIZADO PELO GERENT"
"807","55687857","4.273,50","2/22/2022","11:46:21 AM","JPALMEIDA","1","Erro de Laçto"
"1004","56480725","149,10","2/23/2022","2:57:00 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"1010","56667655","-1,60","2/23/2022","5:46:00 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"1010","56667655","-32,00","2/23/2022","5:46:00 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"1010","56667655","-383,00","2/23/2022","3:02:32 PM","LPADOVINO","1","ERRO DO SISTEMA"
"1010","56605641","-5,00","2/23/2022","7:31:00 AM","LPADOVINO","1","HOSPEDE NÃO CONSUMIU"
"1101","56494599","-25,00","2/23/2022","11:50:00 PM","RFREITAS","1","LCTO EM DUPLICIDADE"
"1101","56494599","-1,25","2/23/2022","11:50:00 PM","RFREITAS","1","LCTO EM DUPLICIDADE"
"1108","56656823","","2/23/2022","8:15:00 AM","LPADOVINO","1","ERRO DE LANÇAMENTO"
"603","56676786","-25,00","2/23/2022","12:10:21 PM","FRIGOBAR.SUCT","1","ERRO DE LANÇAMENTO"
"603","56676786","-1,25","2/23/2022","12:10:21 PM","FRIGOBAR.SUCT","1","ERRO DE LANÇAMENTO"
"710","56615744","948,80","2/23/2022","1:59:00 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"807","56697953","-1,25","2/23/2022","11:51:00 PM","RFREITAS","1","LCTO EM DUPLICIDADE"
"807","56697953","-25,00","2/23/2022","11:51:00 PM","RFREITAS","1","LCTO EM DUPLICIDADE"
"","","11.554,20","2/23/2022","11:58:19 AM","CALOLIVEIRA","1","Erro de Laçto"
"107","56650477","284,55","2/24/2022","1:36:00 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"107","56650477","284,55","2/24/2022","12:47:00 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"1201","56575068","","2/24/2022","11:41:00 AM","RFELIZ","1","AUTORIZADO PELO GERENT"
"310","56302924","40,00","2/24/2022","1:30:28 AM","RFREITAS","1","Erro de Laçto"
"310","56302924","596,40","2/24/2022","1:30:28 AM","RFREITAS","1","Erro de Laçto"
"607","56679580","-25,00","2/24/2022","4:53:02 PM","CFIOR","1","ERRO DE LANÇAMENTO"
"607","56679580","-1,25","2/24/2022","4:53:02 PM","CFIOR","1","ERRO DE LANÇAMENTO"
"609","56632177","-6,00","2/24/2022","6:59:14 AM","RFREITAS","1","HOSPEDE NÃO CONSUMIU"
"802","56098421","-1,50","2/24/2022","7:56:00 AM","RFELIZ","1","ERRO DE LANÇAMENTO"
"802","56098421","-30,00","2/24/2022","7:56:00 AM","RFELIZ","1","ERRO DE LANÇAMENTO"
"910","56710542","239,73","2/24/2022","3:52:00 PM","RFELIZ","1","ERRO DE LANÇAMENTO"
"","","594,30","2/24/2022","7:22:36 PM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"1003","56711875","271,36","2/25/2022","8:49:00 PM","RFELIZ","1","ERRO DE LANÇAMENTO"
"1104","56722885","-66,00","2/25/2022","6:19:03 AM","RFREITAS","1","CANCELAR NOTA FISCAL"
"309","56746547","25,00","2/25/2022","6:31:00 PM","RFELIZ","1","ERRO DE LANÇAMENTO"
"906","56546696","378,00","2/25/2022","10:05:00 AM","LPADOVINO","1","ERRO DE LANÇAMENTO"
"1005","56445997","695,77","2/26/2022","8:35:00 AM","LPADOVINO","1","HOSPEDE NÃO CONSUMIU"
"406","56693915","-1,25","2/26/2022","1:02:00 AM","RFREITAS","1","LCTO EM DUPLICIDADE"
"406","56693915","-25,00","2/26/2022","1:02:00 AM","RFREITAS","1","LCTO EM DUPLICIDADE"
"903","56750587","-185,68","2/26/2022","7:33:32 PM","LPADOVINO","1","HOSPEDE NÃO CONSUMIU"
"903","56750587","-9,28","2/26/2022","7:33:32 PM","LPADOVINO","1","HOSPEDE NÃO CONSUMIU"
"903","56750587","584,89","2/26/2022","7:32:00 PM","LPADOVINO","1","HOSPEDE NÃO CONSUMIU"
"502","56702825","-173,51","2/27/2022","4:53:00 PM","LPADOVINO","1","ERRO DO SISTEMA"
"507","56397232","200,00","2/27/2022","3:43:00 PM","CFIOR","1","ERRO DE LANÇAMENTO"
"601","56441150","-1,25","2/27/2022","12:02:00 AM","RFELIZ","1","LCTO EM DUPLICIDADE"
"601","56441150","-25,00","2/27/2022","12:02:00 AM","RFELIZ","1","LCTO EM DUPLICIDADE"
"609","56694326","426,96","2/27/2022","1:28:00 AM","RFELIZ","1","ERRO DE LANÇAMENTO"
"1006","56697023","-9,51","2/28/2022","10:19:59 AM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"1006","56697023","-0,48","2/28/2022","10:19:59 AM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"1006","56697023","-0,48","2/28/2022","10:19:59 AM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"1006","56697023","-9,51","2/28/2022","10:19:59 AM","CALOLIVEIRA","1","AUTORIZADO PELO GERENT"
"101","56092296","830,10","2/28/2022","1:32:00 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"101","56710208","26,25","2/28/2022","9:57:26 AM","LPADOVINO","1","HOSPEDE NÃO CONSUMIU"
"101","56710208","-1,25","2/28/2022","9:52:00 AM","LPADOVINO","1","LCTO EM DUPLICIDADE"
"101","56710208","-25,00","2/28/2022","9:52:00 AM","LPADOVINO","1","LCTO EM DUPLICIDADE"
"1102","56578768","695,77","2/28/2022","9:39:46 AM","CFIOR","1","ERRO DE LANÇAMENTO"
"1105","56737440","-25,00","2/28/2022","12:41:44 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"1105","56737440","","2/28/2022","12:41:44 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"1210","56523629","-0,39","2/28/2022","12:14:48 PM","LPADOVINO","1","ERRO DO SISTEMA"
"1210","56523629","-0,39","2/28/2022","12:14:48 PM","LPADOVINO","1","ERRO DO SISTEMA"
"1210","56523629","-0,39","2/28/2022","12:14:48 PM","LPADOVINO","1","ERRO DO SISTEMA"
"1210","56523629","-0,39","2/28/2022","12:14:48 PM","LPADOVINO","1","ERRO DO SISTEMA"
"1210","56523629","-7,76","2/28/2022","12:14:48 PM","LPADOVINO","1","ERRO DO SISTEMA"
"1210","56523629","-7,76","2/28/2022","12:14:48 PM","LPADOVINO","1","ERRO DO SISTEMA"
"1210","56523629","-7,76","2/28/2022","12:14:48 PM","LPADOVINO","1","ERRO DO SISTEMA"
"1210","56523629","-7,76","2/28/2022","12:14:48 PM","LPADOVINO","1","ERRO DO SISTEMA"
"308","56727410","-6,00","2/28/2022","9:48:50 AM","CFIOR","1","HOSPEDE NÃO CONSUMIU"
"308","56727410","-6,00","2/28/2022","9:48:49 AM","CFIOR","1","HOSPEDE NÃO CONSUMIU"
"308","56727410","-30,00","2/28/2022","9:48:50 AM","CFIOR","5","HOSPEDE NÃO CONSUMIU"
"308","56727410","-30,00","2/28/2022","9:48:49 AM","CFIOR","5","HOSPEDE NÃO CONSUMIU"
"311","56489145","-211,00","2/28/2022","1:39:00 AM","RFREITAS","1","ERRO DO SISTEMA"
"501","56599870","-12,00","2/28/2022","10:42:51 AM","CFIOR","2","HOSPEDE NÃO CONSUMIU"
"502","56772076","231,92","2/28/2022","1:28:00 AM","RFREITAS","1","ERRO DE LANÇAMENTO"
"809","56555172","-132,00","2/28/2022","6:57:34 AM","RFELIZ","11","ERRO DE LANÇAMENTO"
